 
 
 # x          pot          psi       (t =    0.0000000000000000      )
   0.62000  205.31965  107.50997
   0.63000  211.99628  101.67148
   0.64000  218.77973   95.74806
   0.65000  225.67001   89.79802
   0.66000  232.66712   83.87520
   0.67000  239.77105   78.02851
   0.68000  246.98181   72.30158
   0.69000  254.29939   66.73252
   0.70000  261.72380   61.35392
   0.71000  269.25504   56.19282
   0.72000  276.89310   51.27090
   0.73000  284.63799   46.60469
   0.74000  292.48970   42.20589
   0.75000  300.44824   38.08176
   0.76000  308.51361   34.23545
   0.77000  316.68580   30.66652
   0.78000  324.96482   27.37133
   0.79000  333.35066   24.34352
   0.80000  341.84334   21.57442
   0.81000  350.44283   19.05354
   0.82000  359.14915   16.76887
   0.83000  367.96230   14.70737
   0.84000  376.88228   12.85523
   0.85000  385.90908   11.19821
   0.86000  395.04270    9.72189
   0.87000  404.28316    8.41194
   0.88000  413.63044    7.25426
   0.89000  423.08454    6.23522
   0.90000  432.64547    5.34169
   0.91000  442.31323    4.56125
   0.92000  452.08781    3.88217
   0.93000  461.96922    3.29350
   0.94000  471.95745    2.78510
   0.95000  482.05252    2.34764
   0.96000  492.25440    1.97259
   0.97000  502.56312    1.65220
   0.98000  512.97866    1.37948
   0.99000  523.50102    1.14815
   1.00000  534.13021    0.95263
 
 
 # x          pot          psi       (t =    16.536549334624400      )
  -1.00000  534.13021    0.94802
  -0.99000  523.50102    1.14256
  -0.98000  512.97866    1.37272
  -0.97000  502.56312    1.64406
  -0.96000  492.25440    1.96281
  -0.95000  482.05252    2.33593
  -0.94000  471.95745    2.77111
  -0.93000  461.96922    3.27682
  -0.92000  452.08781    3.86236
  -0.91000  442.31323    4.53778
  -0.90000  432.64547    5.31397
  -0.89000  423.08454    6.20256
  -0.88000  413.63044    7.21590
  -0.87000  404.28316    8.36700
  -0.86000  395.04270    9.66942
  -0.85000  385.90908   11.13711
  -0.84000  376.88228   12.78430
  -0.83000  367.96230   14.62527
  -0.82000  359.14915   16.67412
  -0.81000  350.44283   18.94452
  -0.80000  341.84334   21.44938
  -0.79000  333.35066   24.20054
  -0.78000  324.96482   27.20835
  -0.77000  316.68580   30.48133
  -0.76000  308.51361   34.02570
  -0.75000  300.44824   37.84496
  -0.74000  292.48970   41.93944
  -0.73000  284.63799   46.30586
  -0.72000  276.89310   50.93690
  -0.71000  269.25504   55.82079
  -0.70000  261.72380   60.94098
  -0.69000  254.29939   66.27580
  -0.68000  246.98181   71.79825
  -0.67000  239.77105   77.47589
  -0.66000  232.66712   83.27073
  -0.65000  225.67001   89.13938
  -0.64000  218.77973   95.03323
  -0.63000  211.99628  100.89879
  -0.62000  205.31965  106.67821
  -0.61000  198.74985  112.30990
  -0.60000  192.28688  117.72933
  -0.59000  185.93073  122.86997
  -0.58000  179.68140  127.66438
  -0.57000  173.53891  132.04536
  -0.56000  167.50323  135.94726
  -0.55000  161.57439  139.30734
  -0.54000  155.75237  142.06714
  -0.53000  150.03718  144.17393
  -0.52000  144.42881  145.58204
  -0.51000  138.92727  146.25418
  -0.50000  133.53255  146.16262
  -0.49000  128.24466  145.29022
  -0.48000  123.06360  143.63127
  -0.47000  117.98936  141.19207
  -0.46000  113.02195  137.99132
  -0.45000  108.16137  134.06010
  -0.44000  103.40761  129.44168
  -0.43000   98.76068  124.19090
  -0.42000   94.22057  118.37331
  -0.41000   89.78729  112.06399
  -0.40000   85.46083  105.34605
  -0.39000   81.24121   98.30893
  -0.38000   77.12840   91.04649
  -0.37000   73.12243   83.65494
  -0.36000   69.22328   76.23063
  -0.35000   65.43095   68.86793
  -0.34000   61.74545   61.65699
  -0.33000   58.16678   54.68178
  -0.32000   54.69493   48.01814
  -0.31000   51.32991   41.73221
  -0.30000   48.07172   35.87906
  -0.29000   44.92035   30.50169
  -0.28000   41.87581   25.63043
  -0.27000   38.93809   21.28268
  -0.26000   36.10720   17.46311
  -0.25000   33.38314   14.16425
  -0.24000   30.76590   11.36737
  -0.23000   28.25549    9.04380
  -0.22000   25.85190    7.15645
  -0.21000   23.55514    5.66161
  -0.20000   21.36521    4.51083
  -0.19000   19.28210    3.65293
  -0.18000   17.30582    3.03595
  -0.17000   15.43636    2.60906
  -0.16000   13.67373    2.32427
  -0.15000   12.01793    2.13790
  -0.14000   10.46895    2.01186
  -0.13000    9.02680    1.91448
  -0.12000    7.69148    1.82108
  -0.11000    6.46298    1.71414
  -0.10000    5.34130    1.58317
  -0.09000    4.32645    1.42416
  -0.08000    3.41843    1.23884
  -0.07000    2.61724    1.03367
  -0.06000    1.92287    0.81859
  -0.05000    1.33533    0.60581
  -0.04000    0.85461    0.40843
  -0.03000    0.48072    0.23923
  -0.02000    0.21365    0.10943
  -0.01000    0.05341    0.02784
   0.00000    0.00000    0.00000
   0.01000    0.05341    0.02784
   0.02000    0.21365    0.10943
   0.03000    0.48072    0.23923
   0.04000    0.85461    0.40843
   0.05000    1.33533    0.60581
   0.06000    1.92287    0.81859
   0.07000    2.61724    1.03367
   0.08000    3.41843    1.23884
   0.09000    4.32645    1.42416
   0.10000    5.34130    1.58317
   0.11000    6.46298    1.71414
   0.12000    7.69148    1.82108
   0.13000    9.02680    1.91448
   0.14000   10.46895    2.01186
   0.15000   12.01793    2.13790
   0.16000   13.67373    2.32427
   0.17000   15.43636    2.60906
   0.18000   17.30582    3.03595
   0.19000   19.28210    3.65293
   0.20000   21.36521    4.51083
   0.21000   23.55514    5.66161
   0.22000   25.85190    7.15645
   0.23000   28.25549    9.04380
   0.24000   30.76590   11.36737
   0.25000   33.38314   14.16425
   0.26000   36.10720   17.46311
   0.27000   38.93809   21.28268
   0.28000   41.87581   25.63043
   0.29000   44.92035   30.50169
   0.30000   48.07172   35.87906
   0.31000   51.32991   41.73221
   0.32000   54.69493   48.01814
   0.33000   58.16678   54.68178
   0.34000   61.74545   61.65699
   0.35000   65.43095   68.86793
   0.36000   69.22328   76.23063
   0.37000   73.12243   83.65494
   0.38000   77.12840   91.04649
   0.39000   81.24121   98.30893
